time(us) gx(rad/s) gy(rad/s) gz(rad/s) ax(m/s^2) ay(m/s^2) az(m/s^2) temperature px py pz qx qy qz qw
1.319042990999937057e+06 -1.771339470239156888e-03 -1.441262247556571174e-03 8.937331402896105115e-05 9.208466831674407160e+00 -2.159950525585709602e-01 3.452860261574024037e+00 3.179296875000000000e+01 3.472349345684051514e-01 7.966939210891723633e-01 1.053513646125793457e+00 -1.166341593489050865e-03 6.207530386745901962e-03 -2.162392884492873590e-01 9.763199687004088245e-01
1.327375990999937057e+06 -2.258775065644501312e-03 -2.933415852622352910e-04 1.702070180464552778e-03 9.203666275059470436e+00 -2.111774988783015894e-01 3.432939893960292199e+00 3.182421875000000000e+01 3.472870588302612305e-01 7.967022061347961426e-01 1.053464174270629883e+00 -1.190500915981884678e-03 6.447249557822901100e-03 -2.162080258131027222e-01 9.763253927230834961e-01
1.335708990999937057e+06 -1.279934016384813578e-03 -1.152322290677717034e-03 6.217608765945077665e-04 9.201265996752002962e+00 -2.135858440580791218e-01 3.462364033302638866e+00 3.182421875000000000e+01 3.473251163959503174e-01 7.967140078544615589e-01 1.053428530693053977e+00 -1.262965961359385552e-03 6.614444777369457573e-03 -2.161554247140884399e-01 9.763357639312744141e-01
1.344041990999937057e+06 -1.284993244303006326e-03 -2.876053102628738783e-03 -2.059678617867098313e-03 9.166461961293705940e+00 -2.171955560354236758e-01 3.515750880513440535e+00 3.179492187500000000e+01 3.473532795906066895e-01 7.967208623886108398e-01 1.053398370742797852e+00 -1.274144509807173531e-03 6.760035175830097186e-03 -2.161338627338409146e-01 9.763395786285400391e-01
1.352375990999937057e+06 -2.993018476145498097e-04 -1.148182762475667869e-03 6.138258708046628875e-04 9.178463352831050415e+00 -1.979281471066676734e-01 3.461498668072843898e+00 3.180468750000000000e+01 3.473069667816162109e-01 7.967159748077391468e-01 1.053437948226928711e+00 -1.261056517250835896e-03 6.555818952619987816e-03 -2.161605805158615112e-01 9.763349890708924450e-01
1.360708990999937057e+06 2.394980491358882080e-03 -3.153674202858986961e-03 -1.284062709286477519e-03 9.154460569756365018e+00 -2.015388303198159536e-01 3.507681844806323390e+00 3.177539062500000000e+01 3.473328948020935059e-01 7.967246770858764648e-01 1.053406238555908203e+00 -1.278527546673957627e-03 6.703160237520933151e-03 -2.161269187927246094e-01 9.763414263725279651e-01
1.369041990999937057e+06 1.880602589765037198e-04 -1.141093687806567052e-03 -4.635234286926599029e-04 9.194065161829598765e+00 -2.075637940426530714e-01 3.469515074530143295e+00 3.181640625000000000e+01 3.473492264747620184e-01 7.967395186424254261e-01 1.053384184837341309e+00 -1.329498481936752796e-03 6.811705883592311661e-03 -2.160813510417938510e-01 9.763507843017578125e-01
1.377375990999937057e+06 -3.014805865529656694e-04 -1.721923148031329585e-03 -4.588842601162736873e-04 9.210867109981874634e+00 -2.256295124285740694e-01 3.419914523448520427e+00 3.180664062500000000e+01 3.473627865314484198e-01 7.967421412467955433e-01 1.053364157676696777e+00 -1.347523648291770737e-03 6.891610100865321574e-03 -2.160632610321044922e-01 9.763541817665101208e-01
1.385708990999937057e+06 6.796126904594357310e-04 -3.162173204854590216e-03 -1.001831000003649544e-03 9.138858760757816668e+00 -2.027417079286331081e-01 3.477333887300135817e+00 3.180664062500000000e+01 3.473719656467437744e-01 7.967439293861389160e-01 1.053346157073974609e+00 -1.323160133324563503e-03 6.953767035156446785e-03 -2.160358875989913663e-01 9.763597846031188965e-01
1.394042990999937057e+06 -1.044690532636553815e-03 -2.000604538182520695e-03 -3.404397113589757370e-03 9.216867805750547760e+00 -1.846845148347667220e-01 3.460959177109282248e+00 3.177929687500000000e+01 3.473778069019317627e-01 7.967435121536255993e-01 1.053332209587097168e+00 -1.328598358668386719e-03 6.992098875343757958e-03 -2.160030305385589322e-01 9.763667583465576172e-01
1.402375990999937057e+06 -1.526993411309407467e-03 -2.839628009006024190e-04 3.543916803691680301e-04 9.180863631138514336e+00 -1.750470333422633473e-01 3.482616096371025538e+00 3.182617187500000000e+01 3.473093807697296143e-01 7.967409491539001465e-01 1.053387761116027832e+00 -1.314626191742718220e-03 6.713019683957072159e-03 -2.161032110452651978e-01 9.763466119766236462e-01
1.410708990999937057e+06 -1.523855711479574215e-03 -3.176506453877275121e-03 8.940455962589723138e-05 9.183263909445983586e+00 -1.834772127072883674e-01 3.447318661809032569e+00 3.182617187500000000e+01 3.473232388496398926e-01 7.967461347579954944e-01 1.053370714187622070e+00 -1.350115519016981125e-03 6.777733098715529869e-03 -2.161288112401962280e-01 9.763404726982115589e-01
1.419041990999937057e+06 -5.885215831949452969e-05 -2.582753671956327518e-03 -1.801587758794534477e-03 9.218067944904282385e+00 -1.798675007299438411e-01 3.469169555531905758e+00 3.180664062500000000e+01 3.472671508789062500e-01 7.967408895492553711e-01 1.053419947624206321e+00 -1.321036135777886372e-03 6.602603476494495194e-03 -2.162015289068222046e-01 9.763256311416625977e-01
1.427375990999937057e+06 1.656295176137051461e-03 8.907745409295897421e-04 -4.777767672625547746e-04 9.180863631138514336e+00 -2.063583264716928045e-01 3.419147695298319078e+00 3.183203125000000000e+01 3.472208380699157715e-01 7.967338562011718750e-01 1.053459763526916504e+00 -1.304874895140583973e-03 6.395848933607325981e-03 -2.162632793188095093e-01 9.763132929801940918e-01
1.435708990999937057e+06 -3.075722641768738330e-04 1.175639815513422008e-03 -1.267278935975399553e-03 9.177263213677315790e+00 -2.220136492911395643e-01 3.435662716635864200e+00 3.177148437500000000e+01 3.471842706203460693e-01 7.967309355735778809e-01 1.053489685058593528e+00 -1.266802428290303428e-03 6.245113909244523476e-03 -2.163024693727492731e-01 9.763056039810179554e-01
1.444042990999937057e+06 -1.037913674022082622e-03 1.741256244349471266e-03 8.847642458903182128e-04 9.164061682986238466e+00 -1.642069979862106344e-01 3.453455239606574523e+00 3.182226562500000000e+01 3.471571505069732666e-01 7.967247962951661266e-01 1.053512811660766602e+00 -1.246562576852738857e-03 6.121932528913007210e-03 -2.163440138101577481e-01 9.762973189353942871e-01
1.452375990999937057e+06 -5.452351286627868387e-04 -5.704579484024424260e-04 6.151379565706577290e-04 9.158060987217565341e+00 -2.063562760849960709e-01 3.499404740932682500e+00 3.180664062500000000e+01 3.471345305442810059e-01 7.967241406440735974e-01 1.053529620170593262e+00 -1.238779979758019905e-03 6.015411112457486054e-03 -2.163554579019546509e-01 9.762954115867614746e-01
1.460708990999937057e+06 -5.731824965896775703e-05 2.322900641033236614e-03 1.144503023569607911e-03 9.177263213677315790e+00 -2.184008077762054079e-01 3.482684753622478091e+00 3.180664062500000000e+01 3.471909165382384699e-01 7.967258691787718616e-01 1.053484559059143066e+00 -1.275770831853151105e-03 6.233415566384751562e-03 -2.163324058055877686e-01 9.762990474700927734e-01
1.469041990999937057e+06 6.733740352069250701e-04 2.045409232617039549e-03 -7.395305419862444746e-04 9.194065161829598765e+00 -1.762525009132236697e-01 3.463623683179618773e+00 3.181835937500000000e+01 3.472335934638977051e-01 7.967328429222106934e-01 1.053445696830749512e+00 -1.322897034697234631e-03 6.407467648386928373e-03 -2.162867486476897638e-01 9.763080477714536354e-01
1.477375990999937057e+06 -5.833413031387096881e-05 8.810207112919676451e-04 7.280039117087132338e-05 9.180863631138514336e+00 -2.328524975812099329e-01 3.462655888986436725e+00 3.182617187500000000e+01 3.471993505954742432e-01 7.967262268066406250e-01 1.053476929664611816e+00 -1.315963687375132363e-03 6.243469659239039848e-03 -2.163072228431701660e-01 9.763045310974119984e-01
1.485708990999937057e+06 -2.018545842792346390e-03 1.737116716147422317e-03 8.926992516801597307e-04 9.192865022675862363e+00 -2.051551251176077229e-01 3.473057490934541747e+00 3.182031250000000000e+01 3.471724390983580988e-01 7.967150807380675159e-01 1.053498983383178711e+00 -1.268588122911695542e-03 6.131468806415782402e-03 -2.163457870483398438e-01 9.762967228889464222e-01
1.494041990999937057e+06 -2.020447195524362194e-03 2.606511087975048845e-03 6.233463040073612682e-04 9.137658621604083820e+00 -2.208058075882146365e-01 3.479709503551730254e+00 3.182031250000000000e+01 3.471510112285614014e-01 7.967056632041931152e-01 1.053519964218139648e+00 -1.255699200555626671e-03 6.026702001690809052e-03 -2.163756042718887607e-01 9.762908816337584339e-01
1.502375990999937057e+06 4.317780566791689658e-04 -1.715054018953735861e-03 -1.269871861910455008e-03 9.198865718444531936e+00 -2.039513841880760681e-01 3.504714489044853387e+00 3.183789062500000000e+01 3.472009599208831787e-01 7.967091798782348633e-01 1.053474068641662376e+00 -1.272624707780833919e-03 6.266507320105987877e-03 -2.163396179676055908e-01 9.762973189353942871e-01
1.510708990999937057e+06 -3.060217864655351283e-04 1.812042326594480446e-05 -1.265935604612467014e-03 9.188064466060925639e+00 -1.991332909323602074e-01 3.522496398711728816e+00 3.178710937500000000e+01 3.471725583076477051e-01 7.967021465301513672e-01 1.053496718406677246e+00 -1.240603858604971688e-03 6.149281747639137596e-03 -2.163720130920409879e-01 9.762908816337584339e-01
1.519042990999937057e+06 6.711016320978813177e-04 -2.858990252730506283e-03 -3.953966773500986083e-03 9.215667666596816687e+00 -2.316513466138214739e-01 3.469225150646780165e+00 3.177343750000000000e+01 3.471472263336181641e-01 7.966983318328857422e-01 1.053517580032348633e+00 -1.212208764627631169e-03 6.039860192686319351e-03 -2.163981050252914429e-01 9.762858152389526367e-01
1.527375990999937057e+06 -2.020891734715687948e-03 -2.012273032236685730e-03 -1.786389412896311965e-03 9.178463352831050415e+00 -1.943153055917336003e-01 3.500291577144837074e+00 3.184179687500000000e+01 3.471289277076720636e-01 7.966951131820678711e-01 1.053535938262939453e+00 -1.193066244013663013e-03 6.018752697855220268e-03 -2.164140939712524414e-01 9.762824773788451038e-01
1.535708990999937057e+06 -1.536797736532258263e-03 -2.865794535901074885e-03 -4.472803908775037016e-03 9.177263213677315790e+00 -2.051537222214468437e-01 3.519122347031807152e+00 3.184179687500000000e+01 3.471109271049499512e-01 7.966935634613037109e-01 1.053546667098999023e+00 -1.185151282697916031e-03 5.939410068094729510e-03 -2.164300382137298306e-01 9.762794375419615589e-01
1.544041990999937057e+06 -1.531130422743325059e-03 -4.896472782902239369e-03 -3.397071282287505642e-03 9.216867805750547760e+00 -2.015444419044594704e-01 3.470371133178343115e+00 3.178320312500000000e+01 3.470905125141143799e-01 7.966925501823425293e-01 1.053554534912109153e+00 -1.177034573629553993e-03 5.867669824510756381e-03 -2.164434939622879306e-01 9.762768745422364391e-01
1.552375990999937057e+06 -3.736149302393688022e-03 -3.753286639677446204e-03 -2.307179054020889672e-03 9.177263213677315790e+00 -2.051537222214468437e-01 3.486205835373324735e+00 3.182812500000000000e+01 3.470701873302460272e-01 7.966949939727782093e-01 1.053563356399535911e+00 -1.161752268671989441e-03 5.823943298309985916e-03 -2.164566665887832919e-01 9.762741327285766602e-01
1.560708990999937057e+06 -1.039651480074697820e-03 -5.762542562986822797e-03 -3.400031286660229815e-03 9.179663491984783263e+00 -1.967239745167789489e-01 3.442672034444360207e+00 3.178906250000000000e+01 3.470524251461029053e-01 7.967039346694945179e-01 1.053567647933959961e+00 -1.180707127787172794e-03 5.763502791523891777e-03 -2.164518535137176514e-01 9.762756228446960449e-01
1.569042990999937057e+06 -1.041699810435323115e-03 -2.583128717232318315e-03 -2.598689100456489428e-03 9.206066553366937910e+00 -1.870921046089192019e-01 3.475217419863758206e+00 3.178906250000000000e+01 3.470418751239776611e-01 7.967072725296019398e-01 1.053572654724121094e+00 -1.182555453851763527e-03 5.726425908505874095e-03 -2.164795100688934326e-01 9.762697219848633923e-01
1.577375990999937057e+06 -2.748058700323914583e-03 -4.916705124859033216e-03 -1.670071352430010925e-04 9.196465440137064462e+00 -1.618013506836656346e-01 3.458881757258025491e+00 3.179296875000000000e+01 3.470402956008911133e-01 7.967052459716796875e-01 1.053577184677124023e+00 -1.143067958764731884e-03 5.811783019453244624e-03 -2.164313197135924738e-01 9.762799739837644264e-01
1.585708990999937057e+06 -4.715765590509048144e-03 -2.315546238138224775e-03 -1.227541415832309954e-03 9.184464048599721764e+00 -1.907030036522459893e-01 3.428495647406724522e+00 3.182031250000000000e+01 3.470413684844970703e-01 7.967059016227721058e-01 1.053585052490234375e+00 -1.133268116973285000e-03 5.868046544492216965e-03 -2.164060175418853482e-01 9.762852191925049938e-01
1.594041990999937057e+06 -1.528637553191380732e-03 -3.457102508445010144e-03 -1.788677751587570627e-03 9.210867109981874634e+00 -1.955224998041228124e-01 3.443413391682522473e+00 3.177734375000000000e+01 3.470337092876434326e-01 7.967061996459962048e-01 1.053584575653075950e+00 -1.121713779866639893e-03 5.856965202838140816e-03 -2.164066880941390714e-01 9.762851595878599964e-01
